player_name,batting_matches,innings_batted,runs,balls_faced,dismissals,boundaries,powerplay_runs,powerplay_balls_x,middle_runs,middle_balls,death_runs,death_balls_x,thirty_plus_innings,fifty_plus_innings,batting_std_dev,batting_average,strike_rate,boundary_percent,powerplay_strike_rate,middle_overs_strike_rate,death_overs_strike_rate,batting_consistency_raw,recent_batting_form_raw,bowling_matches,balls_bowled,runs_conceded,wickets,dot_balls,powerplay_runs_conceded,powerplay_balls_y,death_runs_conceded,death_balls_y,maiden_overs,bowling_std_dev,overs_bowled,bowling_average,economy,dot_ball_percent,death_overs_economy,powerplay_economy,wickets_per_match,bowling_consistency_raw,recent_bowling_form_raw,catches,stumpings,run_outs,matches_played,balls_per_match,overs_per_match,role,fielding_impact_raw,recent_form_raw,consistency_raw
MR Marsh,26.0,26.0,816.0,518.0,25.0,123.0,403.0,264.0,373.0,236.0,40.0,18.0,11.0,8.0,31.94755317463536,32.64,157.52895752895753,23.745173745173744,152.65151515151516,158.05084745762713,222.22222222222223,38.84615384615385,59.06260557432433,11.0,169.0,273.0,13.0,43.0,30.0,24.0,68.0,31.0,0.0,4.466038083878447,28.166666666666668,21.0,9.692307692307692,25.443786982248522,13.161290322580646,7.5,1.1818181818181819,29.545454545454547,27.788194444444443,4.0,0.0,0.0,26.0,19.923076923076923,2.5606060606060606,all_rounder,32.0,86.85080001876878,68.3916083916084
RR Pant,26.0,26.0,715.0,489.0,22.0,100.0,77.0,72.0,428.0,317.0,210.0,100.0,8.0,5.0,28.840596387730958,32.5,146.21676891615542,20.449897750511248,106.94444444444444,135.01577287066246,210.0,27.30769230769231,41.94531615925059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,2.0,26.0,18.807692307692307,0.0,wicketkeeper,220.0,41.94531615925059,27.30769230769231
WP Saha,26.0,26.0,507.0,402.0,25.0,76.0,417.0,320.0,90.0,82.0,0.0,0.0,6.0,2.0,19.500256408570632,20.28,126.11940298507463,18.90547263681592,130.3125,109.7560975609756,0.0,18.46153846153846,20.44133484162896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,7.0,26.0,15.461538461538462,0.0,wicketkeeper,230.0,20.44133484162896,18.46153846153846
KD Karthik,26.0,26.0,466.0,278.0,19.0,67.0,0.0,0.0,110.0,88.0,356.0,190.0,4.0,2.0,18.708122464690202,24.526315789473685,167.62589928057554,24.100719424460433,0.0,125.0,187.3684210526316,13.076923076923078,39.29642857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,4.0,26.0,10.692307692307692,0.0,wicketkeeper,172.0,39.29642857142857,13.076923076923078
DJ Hooda,26.0,26.0,260.0,236.0,23.0,27.0,75.0,76.0,137.0,128.0,48.0,32.0,1.0,1.0,10.844353369380766,11.304347826086957,110.16949152542372,11.440677966101696,98.6842105263158,107.03125,150.0,3.8461538461538467,7.9125,4.0,30.0,45.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.727711541057507,5.0,45.0,9.0,20.0,0.0,0.0,0.0,0.0,4.125,17.0,0.0,1.0,26.0,9.076923076923077,1.25,batter,146.0,12.0375,3.8461538461538467
Mohammed Shami,6.0,6.0,15.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,2.4289915602982237,5.0,93.75,12.5,0.0,0.0,93.75,0.0,8.4,26.0,570.0,859.0,34.0,239.0,556.0,396.0,186.0,102.0,0.0,3.5794224334751212,95.0,25.264705882352942,9.042105263157895,41.92982456140351,10.941176470588236,8.424242424242424,1.3076923076923077,32.69230769230769,15.444444444444445,6.0,0.0,0.0,26.0,2.6666666666666665,3.6538461538461537,bowler,48.0,23.844444444444445,32.69230769230769
M Jansen,16.0,16.0,132.0,119.0,8.0,13.0,0.0,0.0,32.0,31.0,100.0,88.0,1.0,0.0,10.076375009562383,16.5,110.92436974789916,10.92436974789916,0.0,103.2258064516129,113.63636363636364,4.375,13.926315789473684,25.0,505.0,830.0,27.0,190.0,400.0,258.0,124.0,67.0,0.0,3.585983213909993,84.16666666666667,30.74074074074074,9.861386138613861,37.62376237623762,11.104477611940299,9.30232558139535,1.08,27.0,33.611111111111114,15.0,0.0,0.0,25.0,7.4375,3.3666666666666667,bowler,120.0,47.5374269005848,31.375
JJ Bumrah,5.0,5.0,12.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,3.2093613071762426,12.0,92.3076923076923,7.6923076923076925,0.0,0.0,92.3076923076923,0.0,5.58,25.0,595.0,652.0,38.0,269.0,249.0,216.0,223.0,199.0,0.0,2.2112263047088647,99.16666666666667,17.157894736842106,6.574789915966386,45.21008403361345,6.723618090452261,6.916666666666667,1.52,61.102521008403365,49.893750000000004,3.0,0.0,0.0,25.0,2.6,3.966666666666667,bowler,24.0,55.47375,61.102521008403365
LS Livingstone,24.0,24.0,502.0,333.0,19.0,67.0,33.0,40.0,235.0,191.0,234.0,102.0,5.0,3.0,25.115241633694083,26.42105263157895,150.75075075075074,20.12012012012012,82.5,123.03664921465969,229.41176470588235,18.333333333333336,21.875,14.0,168.0,254.0,7.0,40.0,7.0,6.0,7.0,12.0,0.0,4.046495076652437,28.0,36.285714285714285,9.071428571428571,23.80952380952381,3.5,7.0,0.5,12.5,15.142361111111112,8.0,0.0,0.0,24.0,13.875,2.0,all_rounder,64.0,37.017361111111114,30.833333333333336
RA Tripathi,24.0,24.0,493.0,385.0,22.0,70.0,234.0,177.0,235.0,189.0,24.0,19.0,6.0,2.0,18.196939940231868,22.40909090909091,128.05194805194805,18.181818181818183,132.20338983050848,124.33862433862434,126.3157894736842,20.0,28.5718984962406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,16.041666666666668,0.0,batter,40.0,28.5718984962406,20.0
RD Chahar,4.0,4.0,21.0,24.0,3.0,4.0,0.0,0.0,1.0,9.0,20.0,15.0,0.0,0.0,7.544313531837518,7.0,87.5,16.666666666666668,0.0,11.11111111111111,133.33333333333334,0.0,8.55,24.0,490.0,673.0,18.0,150.0,9.0,6.0,111.0,70.0,0.0,3.1338019166281597,81.66666666666667,37.388888888888886,8.240816326530613,30.612244897959183,9.514285714285714,9.0,0.75,21.860204081632645,29.083333333333336,6.0,0.0,0.0,24.0,6.0,3.402777777777778,bowler,48.0,37.63333333333334,21.860204081632645
MA Starc,10.0,10.0,15.0,21.0,4.0,1.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,1.7795130420052185,3.75,71.42857142857143,4.761904761904762,0.0,0.0,71.42857142857143,0.0,1.0,24.0,484.0,844.0,31.0,186.0,563.0,317.0,221.0,119.0,0.0,3.07142840942476,80.66666666666667,27.225806451612904,10.462809917355372,38.429752066115704,11.142857142857142,10.656151419558359,1.2916666666666667,32.29166666666667,15.761494252873565,12.0,0.0,2.0,24.0,2.1,3.361111111111111,bowler,116.0,16.761494252873565,32.29166666666667
I Sharma,3.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.5773502691896258,2.0,25.0,0.0,0.0,0.0,25.0,0.0,0.6666666666666666,24.0,422.0,676.0,24.0,157.0,393.0,258.0,141.0,74.0,0.0,3.310745859186776,70.33333333333333,28.166666666666668,9.611374407582938,37.203791469194314,11.432432432432432,9.13953488372093,1.0,25.0,20.072916666666668,4.0,0.0,1.0,24.0,2.6666666666666665,2.9305555555555554,bowler,42.0,20.739583333333336,25.0
Q de Kock,23.0,23.0,545.0,405.0,22.0,76.0,297.0,229.0,205.0,153.0,43.0,23.0,5.0,5.0,28.002329095677183,24.772727272727273,134.5679012345679,18.765432098765434,129.6943231441048,133.98692810457516,186.95652173913044,21.73913043478261,25.212243852459018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,23.0,17.608695652173914,0.0,batter,96.0,25.212243852459018,21.73913043478261
Shahbaz Ahmed,19.0,19.0,266.0,213.0,14.0,25.0,7.0,12.0,95.0,91.0,164.0,110.0,2.0,1.0,14.57166199626293,19.0,124.88262910798122,11.737089201877934,58.333333333333336,104.3956043956044,149.0909090909091,8.947368421052632,13.45,23.0,258.0,467.0,9.0,67.0,129.0,72.0,33.0,15.0,0.0,4.954002188247339,43.0,51.888888888888886,10.86046511627907,25.968992248062015,13.2,10.75,0.391304347826087,9.782608695652174,18.065972222222225,8.0,0.0,1.0,23.0,11.210526315789474,1.8695652173913044,batter,74.0,31.515972222222224,18.729977116704806
DA Warner,22.0,22.0,684.0,517.0,21.0,106.0,424.0,292.0,228.0,195.0,32.0,30.0,10.0,7.0,25.324388942769684,32.57142857142857,132.3017408123791,20.502901353965182,145.2054794520548,116.92307692307692,106.66666666666667,41.36363636363636,28.183031674208145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,22.0,23.5,0.0,batter,96.0,28.183031674208145,41.36363636363636
V Shankar,22.0,22.0,502.0,351.0,16.0,62.0,82.0,60.0,238.0,198.0,182.0,93.0,4.0,4.0,19.372627630208076,31.375,143.019943019943,17.663817663817664,136.66666666666666,120.20202020202021,195.69892473118279,18.181818181818183,25.98392857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,22.0,15.954545454545455,0.0,batter,84.0,25.98392857142857,18.181818181818183
Nithish Kumar Reddy,22.0,22.0,485.0,365.0,17.0,56.0,71.0,74.0,314.0,234.0,100.0,57.0,7.0,2.0,19.069989569071666,28.529411764705884,132.87671232876713,15.342465753424657,95.94594594594595,134.18803418803418,175.43859649122808,25.0,23.12596153846154,12.0,139.0,254.0,5.0,38.0,27.0,18.0,78.0,31.0,0.0,3.508227108137788,23.166666666666668,50.8,10.964028776978417,27.33812949640288,15.096774193548388,9.0,0.4166666666666667,10.416666666666668,9.45138888888889,12.0,0.0,2.0,22.0,16.59090909090909,1.9305555555555556,batter,116.0,32.577350427350424,35.41666666666667
DP Conway,21.0,21.0,828.0,600.0,18.0,116.0,378.0,292.0,379.0,260.0,71.0,48.0,13.0,8.0,30.608122171363974,46.0,138.0,19.333333333333332,129.45205479452054,145.76923076923077,147.91666666666666,54.76190476190476,38.94122448979592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,21.0,28.571428571428573,0.0,batter,64.0,38.94122448979592,54.76190476190476
KV Sharma,6.0,6.0,35.0,21.0,4.0,5.0,0.0,0.0,1.0,3.0,34.0,18.0,0.0,0.0,7.250287350627331,8.75,166.66666666666666,23.80952380952381,0.0,33.333333333333336,188.88888888888889,0.0,13.104761904761906,21.0,363.0,605.0,24.0,100.0,0.0,0.0,56.0,36.0,0.0,3.0937458246457847,60.5,25.208333333333332,10.0,27.548209366391184,9.333333333333334,0.0,1.1428571428571428,28.57142857142857,22.65277777777778,6.0,0.0,0.0,21.0,3.5,2.880952380952381,bowler,48.0,35.75753968253969,28.57142857142857
JD Unadkat,6.0,6.0,33.0,33.0,3.0,4.0,0.0,0.0,0.0,5.0,33.0,28.0,0.0,0.0,2.8809720581775866,11.0,100.0,12.121212121212121,0.0,0.0,117.85714285714286,0.0,25.057142857142853,21.0,378.0,586.0,19.0,109.0,158.0,108.0,154.0,84.0,0.0,3.2968795033704263,63.0,30.842105263157894,9.301587301587302,28.835978835978835,11.0,8.777777777777779,0.9047619047619048,22.61904761904762,33.54616013071896,0.0,0.0,3.0,21.0,5.5,3.0,bowler,30.0,58.60330298786181,22.61904761904762
K Rabada,7.0,7.0,29.0,24.0,3.0,3.0,0.0,0.0,0.0,0.0,29.0,24.0,0.0,0.0,4.450789122113495,9.666666666666666,120.83333333333333,12.5,0.0,0.0,120.83333333333333,0.0,9.071428571428573,21.0,474.0,766.0,20.0,173.0,367.0,234.0,210.0,108.0,0.0,3.1623299460730987,79.0,38.3,9.69620253164557,36.49789029535865,11.666666666666666,9.41025641025641,0.9523809523809523,23.809523809523807,11.145833333333334,5.0,0.0,0.0,21.0,3.4285714285714284,3.761904761904762,bowler,40.0,20.217261904761905,23.809523809523807
Yash Thakur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,443.0,770.0,25.0,138.0,183.0,108.0,343.0,181.0,0.0,2.940711263447951,73.83333333333333,30.8,10.428893905191874,31.151241534988714,11.370165745856353,10.166666666666666,1.1904761904761905,29.761904761904763,13.791666666666668,2.0,0.0,1.0,21.0,0.0,3.515873015873016,bowler,26.0,13.791666666666668,29.761904761904763
MK Lomror,20.0,20.0,260.0,165.0,16.0,35.0,3.0,10.0,133.0,80.0,124.0,75.0,4.0,1.0,15.37256613170632,16.25,157.57575757575756,21.21212121212121,30.0,166.25,165.33333333333334,15.5,16.277907754010695,3.0,18.0,35.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.094598884597588,3.0,35.0,11.666666666666666,22.22222222222222,0.0,0.0,0.0,0.0,10.222222222222223,8.0,0.0,0.0,20.0,8.25,1.0,batter,64.0,26.50012997623292,15.5
MM Ali,17.0,17.0,257.0,203.0,14.0,33.0,45.0,40.0,135.0,118.0,77.0,45.0,2.0,1.0,13.429828521528005,18.357142857142858,126.60098522167488,16.25615763546798,112.5,114.40677966101696,171.11111111111111,10.0,25.6375,20.0,300.0,402.0,17.0,95.0,51.0,54.0,22.0,18.0,0.0,3.9229862230745542,50.0,23.647058823529413,8.04,31.666666666666668,7.333333333333333,5.666666666666667,0.85,26.77000000000001,22.46527777777778,7.0,0.0,2.0,20.0,11.941176470588236,2.5,all_rounder,76.0,48.102777777777774,36.77000000000001
R Sai Kishore,4.0,4.0,18.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,18.0,16.0,0.0,0.0,5.744562646538029,6.0,112.5,12.5,0.0,0.0,112.5,0.0,9.6,20.0,345.0,530.0,26.0,104.0,33.0,18.0,123.0,69.0,0.0,5.223633595333628,57.5,20.384615384615383,9.217391304347826,30.144927536231883,10.695652173913043,11.0,1.3,32.5,27.05902777777778,5.0,0.0,0.0,20.0,4.0,2.875,bowler,40.0,36.65902777777778,32.5
WG Jacks,19.0,19.0,463.0,303.0,16.0,67.0,190.0,128.0,244.0,169.0,29.0,6.0,5.0,3.0,24.45451679777921,28.9375,152.8052805280528,22.112211221122113,148.4375,144.37869822485206,483.3333333333333,23.157894736842103,35.34553571428572,13.0,138.0,220.0,8.0,42.0,60.0,36.0,11.0,6.0,0.0,4.06736367853273,23.0,27.5,9.565217391304348,30.434782608695652,11.0,10.0,0.6153846153846154,15.384615384615385,22.697916666666668,9.0,0.0,1.0,19.0,15.947368421052632,1.7692307692307692,batter,82.0,58.04345238095239,38.54251012145749
Naman Dhir,19.0,19.0,392.0,217.0,14.0,60.0,73.0,50.0,72.0,45.0,247.0,122.0,5.0,1.0,16.43238849993711,28.0,180.6451612903226,27.649769585253456,146.0,160.0,202.45901639344262,19.999999999999996,37.13054812834225,5.0,52.0,76.0,0.0,11.0,6.0,6.0,8.0,12.0,0.0,8.211103593441154,8.666666666666666,76.0,8.76923076923077,21.153846153846153,4.0,6.0,0.0,0.0,6.244444444444445,15.0,0.0,1.0,19.0,11.421052631578947,1.7333333333333332,batter,130.0,43.374992572786695,19.999999999999996
MJ Santner,13.0,13.0,56.0,54.0,5.0,6.0,0.0,0.0,16.0,18.0,40.0,36.0,0.0,0.0,5.807819662383572,11.2,103.70370370370371,11.11111111111111,0.0,88.88888888888889,111.11111111111111,0.0,9.5375,19.0,363.0,458.0,15.0,120.0,73.0,60.0,64.0,33.0,0.0,3.263231201769937,60.5,30.533333333333335,7.570247933884297,33.05785123966942,11.636363636363637,7.3,0.7894736842105263,30.89386689865159,32.416666666666664,9.0,0.0,2.0,19.0,4.153846153846154,3.1842105263157894,bowler,92.0,41.954166666666666,30.89386689865159
PWH de Silva,10.0,10.0,42.0,43.0,7.0,3.0,0.0,0.0,8.0,11.0,34.0,32.0,0.0,0.0,3.794733192202055,6.0,97.67441860465117,6.976744186046512,0.0,72.72727272727273,106.25,0.0,5.6,19.0,420.0,629.0,20.0,116.0,43.0,30.0,54.0,42.0,0.0,2.1317092989928543,70.0,31.45,8.985714285714286,27.61904761904762,7.714285714285714,8.6,1.0526315789473684,26.31578947368421,15.302083333333332,2.0,0.0,2.0,19.0,4.3,3.6842105263157894,bowler,36.0,20.90208333333333,26.31578947368421
Priyansh Arya,18.0,18.0,545.0,299.0,18.0,91.0,384.0,218.0,161.0,81.0,0.0,0.0,6.0,4.0,28.776635856920976,30.27777777777778,182.2742474916388,30.434782608695652,176.14678899082568,198.76543209876544,0.0,30.0,36.67802963290579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,18.0,16.61111111111111,0.0,batter,64.0,36.67802963290579,30.0
A Raghuvanshi,18.0,18.0,463.0,320.0,16.0,62.0,154.0,92.0,251.0,184.0,58.0,44.0,8.0,2.0,16.24375194110594,28.9375,144.6875,19.375,167.3913043478261,136.41304347826087,131.8181818181818,34.44444444444444,37.249214595887985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,17.77777777777778,0.0,batter,48.0,37.249214595887985,34.44444444444444
MA Agarwal,18.0,18.0,429.0,331.0,17.0,56.0,234.0,190.0,180.0,130.0,15.0,11.0,5.0,1.0,20.583402794198907,25.235294117647058,129.607250755287,16.91842900302115,123.15789473684211,138.46153846153845,136.36363636363637,21.111111111111114,26.740402532250357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,18.0,18.38888888888889,0.0,batter,64.0,26.740402532250357,21.111111111111114
R Ravindra,18.0,18.0,413.0,287.0,16.0,56.0,275.0,200.0,114.0,78.0,24.0,9.0,7.0,2.0,21.55013913486468,25.8125,143.90243902439025,19.51219512195122,137.5,146.15384615384616,266.6666666666667,30.555555555555554,30.731636491138595,2.0,12.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,2.0,7.0,3.5,41.666666666666664,0.0,0.0,0.0,60.0,31.166666666666668,10.0,0.0,1.0,18.0,15.944444444444445,1.0,batter,90.0,61.89830315780526,90.55555555555556
Ashutosh Sharma,18.0,18.0,393.0,240.0,14.0,52.0,0.0,0.0,121.0,94.0,272.0,146.0,7.0,2.0,20.035997017133646,28.071428571428573,163.75,21.666666666666668,0.0,128.72340425531914,186.3013698630137,30.555555555555554,23.367480545770018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,18.0,13.333333333333334,0.0,batter,32.0,23.367480545770018,30.555555555555554
Rahmanullah Gurbaz,18.0,18.0,363.0,269.0,17.0,56.0,252.0,195.0,111.0,73.0,0.0,1.0,4.0,2.0,21.67473454617285,21.352941176470587,134.9442379182156,20.817843866171003,129.23076923076923,152.05479452054794,0.0,18.88888888888889,26.46361607142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,18.0,14.944444444444445,0.0,batter,146.0,26.46361607142857,18.88888888888889
Arshad Khan,10.0,10.0,119.0,84.0,5.0,14.0,0.0,0.0,39.0,30.0,80.0,54.0,1.0,1.0,18.199206331901156,23.8,141.66666666666666,16.666666666666668,0.0,130.0,148.14814814814815,10.0,17.068831168831167,18.0,260.0,497.0,12.0,90.0,322.0,186.0,144.0,56.0,0.0,4.996224043360006,43.333333333333336,41.416666666666664,11.46923076923077,34.61538461538461,15.428571428571429,10.387096774193548,0.6666666666666666,16.666666666666664,24.17361111111111,6.0,0.0,0.0,18.0,8.4,2.4074074074074074,all_rounder,48.0,41.24244227994228,26.666666666666664
A Nortje,9.0,9.0,41.0,37.0,4.0,6.0,0.0,0.0,0.0,0.0,41.0,37.0,0.0,0.0,7.17828515578601,10.25,110.8108108108108,16.216216216216218,0.0,0.0,110.8108108108108,0.0,7.608928571428571,18.0,414.0,741.0,18.0,140.0,231.0,138.0,375.0,180.0,0.0,3.0737463569179986,69.0,41.166666666666664,10.73913043478261,33.81642512077295,12.5,10.043478260869565,1.0,25.0,21.21875,3.0,0.0,1.0,18.0,4.111111111111111,3.8333333333333335,bowler,34.0,28.82767857142857,25.0
RR Rossouw,17.0,17.0,420.0,257.0,15.0,64.0,119.0,76.0,240.0,153.0,61.0,28.0,7.0,2.0,23.973330770572833,28.0,163.42412451361866,24.90272373540856,156.57894736842104,156.86274509803923,217.85714285714286,32.35294117647059,41.16540452301322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,17.0,15.117647058823529,0.0,batter,56.0,41.16540452301322,32.35294117647059
JC Archer,9.0,9.0,67.0,54.0,5.0,7.0,0.0,0.0,32.0,27.0,35.0,27.0,1.0,0.0,10.17486008639813,13.4,124.07407407407408,12.962962962962964,0.0,118.51851851851852,129.62962962962962,7.777777777777778,13.355357142857143,17.0,393.0,621.0,13.0,146.0,277.0,204.0,242.0,117.0,0.0,3.5328298059641225,65.5,47.76923076923077,9.48091603053435,37.150127226463106,12.41025641025641,8.147058823529411,0.7647058823529411,19.11764705882353,20.145833333333336,1.0,0.0,0.0,17.0,6.0,3.8529411764705883,bowler,8.0,33.50119047619048,26.895424836601308
M Markande,3.0,3.0,21.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,13.0,0.0,0.0,9.539392014169456,21.0,161.53846153846155,23.076923076923077,0.0,0.0,161.53846153846155,0.0,13.299999999999999,17.0,360.0,559.0,20.0,105.0,0.0,0.0,117.0,54.0,0.0,3.1275724705949703,60.0,27.95,9.316666666666666,29.166666666666668,13.0,0.0,1.1764705882352942,29.411764705882355,19.979166666666664,2.0,0.0,0.0,17.0,4.333333333333333,3.5294117647058822,bowler,16.0,33.27916666666666,29.411764705882355
Naveen-ul-Haq,4.0,4.0,18.0,25.0,1.0,2.0,0.0,0.0,1.0,5.0,17.0,20.0,0.0,0.0,5.686240703077327,18.0,72.0,8.0,0.0,20.0,85.0,0.0,5.25,17.0,387.0,591.0,25.0,133.0,232.0,144.0,256.0,159.0,0.0,3.605310308788363,64.5,23.64,9.162790697674419,34.366925064599485,9.660377358490566,9.666666666666666,1.4705882352941178,36.76470588235294,34.143417874396135,6.0,0.0,1.0,17.0,6.25,3.7941176470588234,bowler,58.0,39.393417874396135,36.76470588235294
Akash Madhwal,2.0,2.0,8.0,14.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,9.0,0.0,0.0,0.0,8.0,57.142857142857146,0.0,0.0,40.0,66.66666666666667,0.0,4.0,17.0,352.0,590.0,23.0,105.0,105.0,78.0,255.0,136.0,0.0,4.067113668252015,58.666666666666664,25.652173913043477,10.056818181818182,29.829545454545453,11.25,8.076923076923077,1.3529411764705883,33.82352941176471,16.71783625730994,1.0,0.0,1.0,17.0,7.0,3.4509803921568625,bowler,18.0,20.71783625730994,33.82352941176471
S Dhawan,16.0,16.0,525.0,382.0,14.0,83.0,258.0,196.0,185.0,139.0,82.0,47.0,7.0,4.0,31.104595051749726,37.5,137.434554973822,21.727748691099478,131.6326530612245,133.0935251798561,174.46808510638297,38.125,28.692736486486485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,16.0,23.875,0.0,batter,56.0,28.692736486486485,38.125
PP Shaw,16.0,16.0,304.0,206.0,16.0,52.0,218.0,153.0,86.0,53.0,0.0,0.0,4.0,2.0,19.452506265260528,19.0,147.5728155339806,25.24271844660194,142.48366013071896,162.26415094339623,0.0,21.25,41.109632034632035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,12.875,0.0,batter,24.0,41.109632034632035,21.25
Ramandeep Singh,16.0,16.0,172.0,97.0,9.0,22.0,0.0,0.0,78.0,47.0,94.0,50.0,1.0,0.0,10.914821727052317,19.11111111111111,177.31958762886597,22.68041237113402,0.0,165.95744680851064,188.0,4.375,15.96875,1.0,4.0,9.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.6666666666666666,9.0,13.5,0.0,13.5,0.0,0.0,0.0,0.0,16.0,0.0,1.0,16.0,6.0625,0.6666666666666666,batter,138.0,15.96875,4.375
Vijaykumar Vyshak,4.0,4.0,14.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,6.3508529610858835,7.0,116.66666666666667,8.333333333333334,0.0,0.0,116.66666666666667,0.0,5.7875,16.0,333.0,576.0,17.0,94.0,66.0,42.0,175.0,81.0,0.0,3.4159462212607696,55.5,33.88235294117647,10.378378378378379,28.22822822822823,12.962962962962964,9.428571428571429,1.0625,26.5625,20.1453373015873,5.0,0.0,1.0,16.0,3.0,3.46875,bowler,50.0,25.9328373015873,26.5625
J Fraser-McGurk,15.0,15.0,385.0,193.0,14.0,69.0,298.0,144.0,87.0,49.0,0.0,0.0,5.0,4.0,26.74393567218735,27.5,199.4818652849741,35.751295336787564,206.94444444444446,177.55102040816325,0.0,31.333333333333332,15.81875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,15.0,12.866666666666667,0.0,batter,84.0,15.81875,31.333333333333332
Azmatullah Omarzai,9.0,9.0,99.0,74.0,8.0,13.0,0.0,0.0,70.0,56.0,29.0,18.0,0.0,0.0,8.015609770940697,12.375,133.78378378378378,17.56756756756757,0.0,125.0,161.11111111111111,0.0,15.7625,15.0,288.0,465.0,12.0,95.0,259.0,162.0,95.0,48.0,0.0,1.866528481279772,48.0,38.75,9.6875,32.986111111111114,11.875,9.592592592592593,0.8,20.0,20.864583333333336,0.0,0.0,0.0,15.0,8.222222222222221,3.2,all_rounder,0.0,36.62708333333333,20.0
